,agent,patient,word_start_char,word_end_char,classification,article_uri
1052,Zinedine_Zidane,2%2c012 votes,59,66,False,http://en.wikinews.org/wiki/Zinedine_Zidane_named_the_best_player
1053,Zinedine_Zidane,2%2c012 votes,67,70,False,http://en.wikinews.org/wiki/Zinedine_Zidane_named_the_best_player
1054,Zinedine_Zidane,2%2c012 votes,71,75,False,http://en.wikinews.org/wiki/Zinedine_Zidane_named_the_best_player
1055,Zinedine_Zidane,2%2c012 votes,76,80,False,http://en.wikinews.org/wiki/Zinedine_Zidane_named_the_best_player
1056,Zinedine_Zidane,2%2c012 votes,81,86,False,http://en.wikinews.org/wiki/Zinedine_Zidane_named_the_best_player
1057,Zinedine_Zidane,2%2c012 votes,87,92,False,http://en.wikinews.org/wiki/Zinedine_Zidane_named_the_best_player
1058,Zinedine_Zidane,2%2c012 votes,93,99,False,http://en.wikinews.org/wiki/Zinedine_Zidane_named_the_best_player
1059,Zinedine_Zidane,2%2c012 votes,100,104,False,http://en.wikinews.org/wiki/Zinedine_Zidane_named_the_best_player
1060,Zinedine_Zidane,2%2c012 votes,105,111,False,http://en.wikinews.org/wiki/Zinedine_Zidane_named_the_best_player
1061,Zinedine_Zidane,2%2c012 votes,112,118,False,http://en.wikinews.org/wiki/Zinedine_Zidane_named_the_best_player
1062,Zinedine_Zidane,2%2c012 votes,119,126,True,http://en.wikinews.org/wiki/Zinedine_Zidane_named_the_best_player
1063,Zinedine_Zidane,2%2c012 votes,127,132,False,http://en.wikinews.org/wiki/Zinedine_Zidane_named_the_best_player
1064,Zinedine_Zidane,2%2c012 votes,133,139,False,http://en.wikinews.org/wiki/Zinedine_Zidane_named_the_best_player
1065,Zinedine_Zidane,2%2c012 votes,140,148,False,http://en.wikinews.org/wiki/Zinedine_Zidane_named_the_best_player
1066,Zinedine_Zidane,2%2c012 votes,149,156,False,http://en.wikinews.org/wiki/Zinedine_Zidane_named_the_best_player
1067,Zinedine_Zidane,2%2c012 votes,157,164,False,http://en.wikinews.org/wiki/Zinedine_Zidane_named_the_best_player
1068,Zinedine_Zidane,2%2c012 votes,165,172,False,http://en.wikinews.org/wiki/Zinedine_Zidane_named_the_best_player
1069,Zinedine_Zidane,2%2c012 votes,173,178,False,http://en.wikinews.org/wiki/Zinedine_Zidane_named_the_best_player
1070,Zinedine_Zidane,2%2c012 votes,179,189,False,http://en.wikinews.org/wiki/Zinedine_Zidane_named_the_best_player
1071,Zinedine_Zidane,2%2c012 votes,190,193,False,http://en.wikinews.org/wiki/Zinedine_Zidane_named_the_best_player
1072,Zinedine_Zidane,2%2c012 votes,194,201,False,http://en.wikinews.org/wiki/Zinedine_Zidane_named_the_best_player
1073,Zinedine_Zidane,2%2c012 votes,202,208,False,http://en.wikinews.org/wiki/Zinedine_Zidane_named_the_best_player
1074,Zinedine_Zidane,2%2c012 votes,209,215,False,http://en.wikinews.org/wiki/Zinedine_Zidane_named_the_best_player
1075,Zinedine_Zidane,2%2c012 votes,216,222,False,http://en.wikinews.org/wiki/Zinedine_Zidane_named_the_best_player
1076,Zinedine_Zidane,2%2c012 votes,223,233,False,http://en.wikinews.org/wiki/Zinedine_Zidane_named_the_best_player
1077,Zinedine_Zidane,2%2c012 votes,234,243,False,http://en.wikinews.org/wiki/Zinedine_Zidane_named_the_best_player
1078,Zinedine_Zidane,2%2c012 votes,244,246,False,http://en.wikinews.org/wiki/Zinedine_Zidane_named_the_best_player
1079,Zinedine_Zidane,2%2c012 votes,247,250,False,http://en.wikinews.org/wiki/Zinedine_Zidane_named_the_best_player
1080,Zinedine_Zidane,2%2c012 votes,251,256,False,http://en.wikinews.org/wiki/Zinedine_Zidane_named_the_best_player
1081,Zinedine_Zidane,2%2c012 votes,257,263,False,http://en.wikinews.org/wiki/Zinedine_Zidane_named_the_best_player
1082,Zinedine_Zidane,2%2c012 votes,264,266,False,http://en.wikinews.org/wiki/Zinedine_Zidane_named_the_best_player
1083,Zinedine_Zidane,2%2c012 votes,267,270,False,http://en.wikinews.org/wiki/Zinedine_Zidane_named_the_best_player
1084,Zinedine_Zidane,2%2c012 votes,271,279,False,http://en.wikinews.org/wiki/Zinedine_Zidane_named_the_best_player
1085,Zinedine_Zidane,2%2c012 votes,280,284,False,http://en.wikinews.org/wiki/Zinedine_Zidane_named_the_best_player
1086,Zinedine_Zidane,2%2c012 votes,285,291,False,http://en.wikinews.org/wiki/Zinedine_Zidane_named_the_best_player
1087,Zinedine_Zidane,2%2c012 votes,292,297,False,http://en.wikinews.org/wiki/Zinedine_Zidane_named_the_best_player
1088,Zinedine_Zidane,2%2c012 votes,298,301,False,http://en.wikinews.org/wiki/Zinedine_Zidane_named_the_best_player
1089,Zinedine_Zidane,2%2c012 votes,302,305,False,http://en.wikinews.org/wiki/Zinedine_Zidane_named_the_best_player
1090,Zinedine_Zidane,2%2c012 votes,306,309,False,http://en.wikinews.org/wiki/Zinedine_Zidane_named_the_best_player
1091,Zinedine_Zidane,2%2c012 votes,310,315,False,http://en.wikinews.org/wiki/Zinedine_Zidane_named_the_best_player
1092,Zinedine_Zidane,2%2c012 votes,316,323,False,http://en.wikinews.org/wiki/Zinedine_Zidane_named_the_best_player
1093,Zinedine_Zidane,2%2c012 votes,324,326,False,http://en.wikinews.org/wiki/Zinedine_Zidane_named_the_best_player
1094,Zinedine_Zidane,2%2c012 votes,327,330,False,http://en.wikinews.org/wiki/Zinedine_Zidane_named_the_best_player
1095,Zinedine_Zidane,2%2c012 votes,331,339,False,http://en.wikinews.org/wiki/Zinedine_Zidane_named_the_best_player
1096,Zinedine_Zidane,2%2c012 votes,340,349,False,http://en.wikinews.org/wiki/Zinedine_Zidane_named_the_best_player
1097,Zinedine_Zidane,2%2c012 votes,350,358,False,http://en.wikinews.org/wiki/Zinedine_Zidane_named_the_best_player
1098,Zinedine_Zidane,2%2c012 votes,359,366,False,http://en.wikinews.org/wiki/Zinedine_Zidane_named_the_best_player
1099,Zinedine_Zidane,2%2c012 votes,367,375,False,http://en.wikinews.org/wiki/Zinedine_Zidane_named_the_best_player
1100,Zinedine_Zidane,2%2c012 votes,376,381,False,http://en.wikinews.org/wiki/Zinedine_Zidane_named_the_best_player
1101,Zinedine_Zidane,2%2c012 votes,382,385,False,http://en.wikinews.org/wiki/Zinedine_Zidane_named_the_best_player
1102,Zinedine_Zidane,2%2c012 votes,386,389,False,http://en.wikinews.org/wiki/Zinedine_Zidane_named_the_best_player
1103,Zinedine_Zidane,2%2c012 votes,390,396,False,http://en.wikinews.org/wiki/Zinedine_Zidane_named_the_best_player
1104,Zinedine_Zidane,2%2c012 votes,397,401,False,http://en.wikinews.org/wiki/Zinedine_Zidane_named_the_best_player
1105,Zinedine_Zidane,2%2c012 votes,402,407,False,http://en.wikinews.org/wiki/Zinedine_Zidane_named_the_best_player
1106,Zinedine_Zidane,2%2c012 votes,408,411,False,http://en.wikinews.org/wiki/Zinedine_Zidane_named_the_best_player
1107,Zinedine_Zidane,2%2c012 votes,412,415,False,http://en.wikinews.org/wiki/Zinedine_Zidane_named_the_best_player
1108,Zinedine_Zidane,2%2c012 votes,416,420,False,http://en.wikinews.org/wiki/Zinedine_Zidane_named_the_best_player
1109,Zinedine_Zidane,2%2c012 votes,421,427,False,http://en.wikinews.org/wiki/Zinedine_Zidane_named_the_best_player
1110,Zinedine_Zidane,2%2c012 votes,428,433,False,http://en.wikinews.org/wiki/Zinedine_Zidane_named_the_best_player
1111,Zinedine_Zidane,2%2c012 votes,434,440,False,http://en.wikinews.org/wiki/Zinedine_Zidane_named_the_best_player
1112,Zinedine_Zidane,2%2c012 votes,441,445,False,http://en.wikinews.org/wiki/Zinedine_Zidane_named_the_best_player
1113,Zinedine_Zidane,2%2c012 votes,446,451,False,http://en.wikinews.org/wiki/Zinedine_Zidane_named_the_best_player
1114,Zinedine_Zidane,2%2c012 votes,452,454,False,http://en.wikinews.org/wiki/Zinedine_Zidane_named_the_best_player
1115,Zinedine_Zidane,2%2c012 votes,455,458,False,http://en.wikinews.org/wiki/Zinedine_Zidane_named_the_best_player
1116,Zinedine_Zidane,2%2c012 votes,459,470,False,http://en.wikinews.org/wiki/Zinedine_Zidane_named_the_best_player
1117,Zinedine_Zidane,2%2c012 votes,471,478,False,http://en.wikinews.org/wiki/Zinedine_Zidane_named_the_best_player
1118,Zinedine_Zidane,2%2c012 votes,479,482,False,http://en.wikinews.org/wiki/Zinedine_Zidane_named_the_best_player
1119,Zinedine_Zidane,2%2c012 votes,483,489,False,http://en.wikinews.org/wiki/Zinedine_Zidane_named_the_best_player
1120,Zinedine_Zidane,2%2c012 votes,490,497,False,http://en.wikinews.org/wiki/Zinedine_Zidane_named_the_best_player
1121,Zinedine_Zidane,2%2c012 votes,498,502,False,http://en.wikinews.org/wiki/Zinedine_Zidane_named_the_best_player
1122,Zinedine_Zidane,2%2c012 votes,503,509,False,http://en.wikinews.org/wiki/Zinedine_Zidane_named_the_best_player
1123,Zinedine_Zidane,2%2c012 votes,510,512,False,http://en.wikinews.org/wiki/Zinedine_Zidane_named_the_best_player
1124,Zinedine_Zidane,2%2c012 votes,513,516,False,http://en.wikinews.org/wiki/Zinedine_Zidane_named_the_best_player
1125,Zinedine_Zidane,2%2c012 votes,517,523,False,http://en.wikinews.org/wiki/Zinedine_Zidane_named_the_best_player
1126,Zinedine_Zidane,2%2c012 votes,524,531,False,http://en.wikinews.org/wiki/Zinedine_Zidane_named_the_best_player
1127,Zinedine_Zidane,2%2c012 votes,532,538,False,http://en.wikinews.org/wiki/Zinedine_Zidane_named_the_best_player
1128,Zinedine_Zidane,2%2c012 votes,539,546,False,http://en.wikinews.org/wiki/Zinedine_Zidane_named_the_best_player
1129,Zinedine_Zidane,2%2c012 votes,547,552,False,http://en.wikinews.org/wiki/Zinedine_Zidane_named_the_best_player
1130,Zinedine_Zidane,2%2c012 votes,553,562,False,http://en.wikinews.org/wiki/Zinedine_Zidane_named_the_best_player
1131,Zinedine_Zidane,2%2c012 votes,563,566,False,http://en.wikinews.org/wiki/Zinedine_Zidane_named_the_best_player
1132,Zinedine_Zidane,2%2c012 votes,567,570,False,http://en.wikinews.org/wiki/Zinedine_Zidane_named_the_best_player
1133,Zinedine_Zidane,2%2c012 votes,571,574,False,http://en.wikinews.org/wiki/Zinedine_Zidane_named_the_best_player
1134,Zinedine_Zidane,2%2c012 votes,575,579,False,http://en.wikinews.org/wiki/Zinedine_Zidane_named_the_best_player
1135,Zinedine_Zidane,2%2c012 votes,580,585,False,http://en.wikinews.org/wiki/Zinedine_Zidane_named_the_best_player
1136,Zinedine_Zidane,2%2c012 votes,586,592,False,http://en.wikinews.org/wiki/Zinedine_Zidane_named_the_best_player
1137,Zinedine_Zidane,2%2c012 votes,593,598,False,http://en.wikinews.org/wiki/Zinedine_Zidane_named_the_best_player
1138,Zinedine_Zidane,2%2c012 votes,599,601,False,http://en.wikinews.org/wiki/Zinedine_Zidane_named_the_best_player
1139,Zinedine_Zidane,2%2c012 votes,602,605,False,http://en.wikinews.org/wiki/Zinedine_Zidane_named_the_best_player
1140,Zinedine_Zidane,2%2c012 votes,606,626,False,http://en.wikinews.org/wiki/Zinedine_Zidane_named_the_best_player
1141,Zinedine_Zidane,2%2c012 votes,627,637,False,http://en.wikinews.org/wiki/Zinedine_Zidane_named_the_best_player
1142,Zinedine_Zidane,2%2c012 votes,638,647,False,http://en.wikinews.org/wiki/Zinedine_Zidane_named_the_best_player
1143,Zinedine_Zidane,2%2c012 votes,648,654,False,http://en.wikinews.org/wiki/Zinedine_Zidane_named_the_best_player
1144,Zinedine_Zidane,2%2c012 votes,655,658,False,http://en.wikinews.org/wiki/Zinedine_Zidane_named_the_best_player
1145,Zinedine_Zidane,2%2c012 votes,659,662,False,http://en.wikinews.org/wiki/Zinedine_Zidane_named_the_best_player
1146,Zinedine_Zidane,2%2c012 votes,663,667,False,http://en.wikinews.org/wiki/Zinedine_Zidane_named_the_best_player
1147,Zinedine_Zidane,2%2c012 votes,668,678,False,http://en.wikinews.org/wiki/Zinedine_Zidane_named_the_best_player
1148,Zinedine_Zidane,2%2c012 votes,679,685,False,http://en.wikinews.org/wiki/Zinedine_Zidane_named_the_best_player
1149,Zinedine_Zidane,2%2c012 votes,686,691,False,http://en.wikinews.org/wiki/Zinedine_Zidane_named_the_best_player
1150,Zinedine_Zidane,2%2c012 votes,692,700,False,http://en.wikinews.org/wiki/Zinedine_Zidane_named_the_best_player
1151,Zinedine_Zidane,2%2c012 votes,701,705,False,http://en.wikinews.org/wiki/Zinedine_Zidane_named_the_best_player
1152,Zinedine_Zidane,2%2c012 votes,706,711,False,http://en.wikinews.org/wiki/Zinedine_Zidane_named_the_best_player
1153,Zinedine_Zidane,2%2c012 votes,712,715,False,http://en.wikinews.org/wiki/Zinedine_Zidane_named_the_best_player
1154,Zinedine_Zidane,2%2c012 votes,716,720,False,http://en.wikinews.org/wiki/Zinedine_Zidane_named_the_best_player
1155,Zinedine_Zidane,2%2c012 votes,721,733,False,http://en.wikinews.org/wiki/Zinedine_Zidane_named_the_best_player
1156,Zinedine_Zidane,2%2c012 votes,734,738,False,http://en.wikinews.org/wiki/Zinedine_Zidane_named_the_best_player
1157,Zinedine_Zidane,2%2c012 votes,739,741,False,http://en.wikinews.org/wiki/Zinedine_Zidane_named_the_best_player
1158,Zinedine_Zidane,2%2c012 votes,742,745,False,http://en.wikinews.org/wiki/Zinedine_Zidane_named_the_best_player
1159,Zinedine_Zidane,Marco_Materazzi,4,12,False,http://en.wikinews.org/wiki/Zinedine_Zidane_named_the_best_player
1160,Zinedine_Zidane,Marco_Materazzi,13,19,False,http://en.wikinews.org/wiki/Zinedine_Zidane_named_the_best_player
1161,Zinedine_Zidane,Marco_Materazzi,20,28,False,http://en.wikinews.org/wiki/Zinedine_Zidane_named_the_best_player
1162,Zinedine_Zidane,Marco_Materazzi,29,33,False,http://en.wikinews.org/wiki/Zinedine_Zidane_named_the_best_player
1163,Zinedine_Zidane,Marco_Materazzi,34,42,False,http://en.wikinews.org/wiki/Zinedine_Zidane_named_the_best_player
1164,Zinedine_Zidane,Marco_Materazzi,43,49,False,http://en.wikinews.org/wiki/Zinedine_Zidane_named_the_best_player
1165,Zinedine_Zidane,Marco_Materazzi,50,53,False,http://en.wikinews.org/wiki/Zinedine_Zidane_named_the_best_player
1166,Zinedine_Zidane,Marco_Materazzi,54,58,False,http://en.wikinews.org/wiki/Zinedine_Zidane_named_the_best_player
1167,Zinedine_Zidane,Marco_Materazzi,59,66,False,http://en.wikinews.org/wiki/Zinedine_Zidane_named_the_best_player
1168,Zinedine_Zidane,Marco_Materazzi,67,70,False,http://en.wikinews.org/wiki/Zinedine_Zidane_named_the_best_player
1169,Zinedine_Zidane,Marco_Materazzi,71,75,False,http://en.wikinews.org/wiki/Zinedine_Zidane_named_the_best_player
1170,Zinedine_Zidane,Marco_Materazzi,76,80,False,http://en.wikinews.org/wiki/Zinedine_Zidane_named_the_best_player
1171,Zinedine_Zidane,Marco_Materazzi,81,86,False,http://en.wikinews.org/wiki/Zinedine_Zidane_named_the_best_player
1172,Zinedine_Zidane,Marco_Materazzi,87,92,False,http://en.wikinews.org/wiki/Zinedine_Zidane_named_the_best_player
1173,Zinedine_Zidane,Marco_Materazzi,93,99,False,http://en.wikinews.org/wiki/Zinedine_Zidane_named_the_best_player
1174,Zinedine_Zidane,Marco_Materazzi,100,104,False,http://en.wikinews.org/wiki/Zinedine_Zidane_named_the_best_player
1175,Zinedine_Zidane,Marco_Materazzi,105,111,False,http://en.wikinews.org/wiki/Zinedine_Zidane_named_the_best_player
1176,Zinedine_Zidane,Marco_Materazzi,112,118,False,http://en.wikinews.org/wiki/Zinedine_Zidane_named_the_best_player
1177,Zinedine_Zidane,Marco_Materazzi,119,126,False,http://en.wikinews.org/wiki/Zinedine_Zidane_named_the_best_player
1178,Zinedine_Zidane,Marco_Materazzi,127,132,False,http://en.wikinews.org/wiki/Zinedine_Zidane_named_the_best_player
1179,Zinedine_Zidane,Marco_Materazzi,133,139,False,http://en.wikinews.org/wiki/Zinedine_Zidane_named_the_best_player
1180,Zinedine_Zidane,Marco_Materazzi,140,148,False,http://en.wikinews.org/wiki/Zinedine_Zidane_named_the_best_player
1181,Zinedine_Zidane,Marco_Materazzi,149,156,False,http://en.wikinews.org/wiki/Zinedine_Zidane_named_the_best_player
1182,Zinedine_Zidane,Marco_Materazzi,157,164,False,http://en.wikinews.org/wiki/Zinedine_Zidane_named_the_best_player
1183,Zinedine_Zidane,Marco_Materazzi,165,172,False,http://en.wikinews.org/wiki/Zinedine_Zidane_named_the_best_player
1184,Zinedine_Zidane,Marco_Materazzi,173,178,False,http://en.wikinews.org/wiki/Zinedine_Zidane_named_the_best_player
1185,Zinedine_Zidane,Marco_Materazzi,179,189,False,http://en.wikinews.org/wiki/Zinedine_Zidane_named_the_best_player
1186,Zinedine_Zidane,Marco_Materazzi,190,193,False,http://en.wikinews.org/wiki/Zinedine_Zidane_named_the_best_player
1187,Zinedine_Zidane,Marco_Materazzi,194,201,False,http://en.wikinews.org/wiki/Zinedine_Zidane_named_the_best_player
1188,Zinedine_Zidane,Marco_Materazzi,202,208,False,http://en.wikinews.org/wiki/Zinedine_Zidane_named_the_best_player
1189,Zinedine_Zidane,Marco_Materazzi,209,215,False,http://en.wikinews.org/wiki/Zinedine_Zidane_named_the_best_player
1190,Zinedine_Zidane,Marco_Materazzi,216,222,False,http://en.wikinews.org/wiki/Zinedine_Zidane_named_the_best_player
1191,Zinedine_Zidane,Marco_Materazzi,223,233,True,http://en.wikinews.org/wiki/Zinedine_Zidane_named_the_best_player
1192,Zinedine_Zidane,Marco_Materazzi,234,243,False,http://en.wikinews.org/wiki/Zinedine_Zidane_named_the_best_player
1193,Zinedine_Zidane,Marco_Materazzi,244,246,False,http://en.wikinews.org/wiki/Zinedine_Zidane_named_the_best_player
1194,Zinedine_Zidane,Marco_Materazzi,247,250,False,http://en.wikinews.org/wiki/Zinedine_Zidane_named_the_best_player
1195,Zinedine_Zidane,Marco_Materazzi,251,256,False,http://en.wikinews.org/wiki/Zinedine_Zidane_named_the_best_player
1196,Zinedine_Zidane,Marco_Materazzi,257,263,False,http://en.wikinews.org/wiki/Zinedine_Zidane_named_the_best_player
1197,Zinedine_Zidane,Marco_Materazzi,264,266,False,http://en.wikinews.org/wiki/Zinedine_Zidane_named_the_best_player
1198,Zinedine_Zidane,Marco_Materazzi,267,270,False,http://en.wikinews.org/wiki/Zinedine_Zidane_named_the_best_player
1199,Zinedine_Zidane,Marco_Materazzi,271,279,False,http://en.wikinews.org/wiki/Zinedine_Zidane_named_the_best_player
1200,Zinedine_Zidane,Marco_Materazzi,280,284,False,http://en.wikinews.org/wiki/Zinedine_Zidane_named_the_best_player
